,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production,class,Country/Region
10,-0.49212832917093724,-0.3746886142551454,-0.357911512124318,-0.5232858045567595,-0.48014468479177475,-0.4657643115367799,-0.5280792623084245,-0.47535122704010985,-0.48014468479177475,0.2604445378404636,1.1544244085259812,2.76262948420958,1,Kazakhstan
11,-0.288672432214971,2.551498837565481,1.555176501812228,-0.590614659731459,-0.5227429198286173,-0.5801728535925602,-0.5558086392684634,-0.22254099333527913,-0.5645101443842122,-0.5279638228980666,0.016750397347816533,-0.27039927147189824,4,Mexico
12,-0.6812039369540817,1.7533166706590524,1.7706354148189019,-0.5822396846120843,0.9690249708487237,0.2812234170718423,-0.8395467407012774,-0.6713075117198819,-0.6812039369540817,-0.7677976577533293,0.2762752044547423,-0.8271762091585277,4,Nigeria
13,-0.709206034078619,0.8800864236644504,0.7165444557172742,-0.28777096283012704,1.80892093392854,1.536350987349913,-0.8559744668517257,-0.8371042397808978,-0.860167850645243,-0.734366336839723,0.20285494101140106,-0.860167850645243,3,Philippines
14,-0.1967856827385716,2.5857245701925575,-0.8065125057174267,-0.06540807999727134,0.6588530633201533,0.6251664985146917,-0.8199871316396113,-0.33826925492151033,-0.7997751927563344,-0.5976558039235648,0.5780053077870456,-0.8233557881201576,0,Republic of Korea
15,-0.5651378373978053,-0.15790098879378636,0.08739063633687282,-0.6015359495139677,-0.5672478728828003,-0.5683028906252977,-0.5978433874152266,-0.3878948566582323,-0.46438364298929813,-0.1879689944549639,1.357631998303813,2.6531937860906925,1,Russian Federation
16,-0.5985650620566237,1.7573328636252428,-0.6798029215628949,-0.39547041329094557,0.21381353300608885,-0.7339614945670758,-0.7339614945670758,-0.39547041329094557,-0.7339614945670758,1.4594607121022485,1.5677778581106097,-0.7271916729415532,0,Saudi Arabia
17,-0.07756566657213607,2.164441393365793,1.991979311832106,-0.6583570882076403,-0.4757501783484425,-0.7040088156724398,-0.6811829519400401,-0.4072725871512433,-0.43263465796502076,-0.4935036279180867,0.11011365744981719,-0.33625878887266636,4,South Africa
18,-0.7050210590006634,-0.13978147129575622,-0.07808865493858344,0.9706892231333533,1.4508927666702653,2.179534949050927,-0.8250719448848914,-0.40989596453526933,-0.8367435587903025,-0.6299892553230209,-0.12977723080540393,-0.8467477992806548,3,Thailand
19,-0.5765237361486835,0.14875067886818338,0.0850441424139992,-0.686785049242464,-0.6034765015716076,-0.6316543926955738,-0.6561569067164139,-0.40255588660071884,-0.6794342950362119,-0.08157295292771351,2.0146171215551565,2.0697477781020472,1,Turkey
20,-0.30676423680422205,0.10494565995933935,1.816734134470938,-0.7503981629959741,-0.738289048385281,-0.7470956771930578,-0.7294824195775043,-0.5808705584462723,-0.318873351414915,-0.31226837980908245,0.39336275341402677,2.168999286782007,1,Ukraine
21,-0.32258269940146395,1.860372828280111,2.2603356677779876,-0.6880083577727828,-0.6700113154983981,-0.6481577641652165,-0.6548423798671309,-0.23225468722431336,0.2150146633948033,-0.4731579530971505,-0.42696554459289604,-0.21974245783355056,4,United States of America
22,-0.5238379308572425,0.6084393105935799,-0.1291465960056749,-0.3746632531180673,1.579110651160296,2.3591699035047324,-0.6502220328307103,-0.4979395493053024,-0.6616173207135639,-0.6564376444031759,-0.37569918838014493,-0.677156349644728,3,Viet Nam
